order_id,customer_id,дата_заказа,сумма_заказа,категория,статус
O02960,C0001,2024-12-07,1332.58,одежда,выполнен
O02961,C0026,2024-11-15,2737.95,одежда,выполнен
O02962,C0487,2024-05-31,866.02,продукты,выполнен
O02963,C0123,2024-10-16,415.14,одежда,выполнен
O02964,C0333,2024-09-24,451.23,дом_и_сад,выполнен
O02965,C0413,2024-05-30,468.15,одежда,выполнен
O02966,C0275,2024-07-25,1528.58,одежда,выполнен
O02967,C0081,2024-09-11,460.88,продукты,возврат
O02968,C0357,2024-12-18,642.3,электроника,отменён
O02969,C0306,2024-05-20,1950.5,продукты,возврат
O02970,C0358,2024-12-08,422.43,одежда,возврат
O02971,C0377,2024-12-23,1038.62,электроника,выполнен
O02972,C0484,2024-04-05,1366.99,красота,выполнен
O02973,C0292,2024-08-14,699.77,одежда,возврат
O02974,C0167,2024-07-11,3175.73,продукты,выполнен
O02975,C0326,2024-10-29,2520.88,книги,возврат
O02976,C0035,2024-11-09,820.96,электроника,выполнен
O02977,C0441,2024-04-27,349.65,книги,возврат
O02978,C0064,2024-01-05,363.13,одежда,выполнен
O02979,C0162,2024-12-17,788.48,спорт,выполнен
O02980,C0399,2024-08-30,278.1,дом_и_сад,выполнен
O02981,C0305,2024-01-21,824.81,книги,возврат
O02982,C0197,2024-05-31,2566.96,спорт,возврат
O02983,C0238,2024-05-07,699.24,продукты,отменён
O02984,C0419,2024-05-03,655.14,спорт,отменён
O02985,C0165,2024-05-25,1316.27,одежда,отменён
O02986,C0427,2024-10-03,1012.19,дом_и_сад,возврат
O02987,C0044,2024-11-05,265.43,электроника,возврат
O02988,C0381,2024-05-31,462.11,спорт,выполнен
O02989,C0417,2024-12-25,3026.5,спорт,выполнен
O02990,C0098,2024-04-20,862.95,книги,выполнен
O02991,C0215,2024-04-25,297.33,продукты,выполнен
O02992,C0091,2024-07-06,570.51,дом_и_сад,отменён
O02993,C0347,2024-02-26,159.8,электроника,выполнен
O02994,C0267,2024-09-07,150.5,электроника,выполнен
O02995,C0320,2024-05-29,1459.45,продукты,выполнен
O02996,C0104,2024-06-10,662.77,спорт,отменён
O02997,C0112,2024-04-29,1007.37,спорт,выполнен
O02998,C0026,2024-03-10,1679.59,дом_и_сад,выполнен
O02999,C0156,2024-12-16,872.69,одежда,выполнен
O03000,C0282,2024-04-08,1195.69,спорт,выполнен
O03001,C0424,2024-06-15,817.17,электроника,выполнен
O03002,C0334,2024-10-24,1861.46,одежда,выполнен
O03003,C0217,2024-05-30,2748.36,электроника,отменён
O03004,C0472,2024-11-21,780.28,дом_и_сад,выполнен
O03005,C0354,2024-01-02,754.54,продукты,выполнен
O03006,C0460,2024-05-31,859.31,одежда,выполнен
O03007,C0264,2024-12-30,611.3,спорт,выполнен
O03008,C0130,2024-03-05,482.88,одежда,отменён
O03009,C0031,2024-11-21,1538.66,книги,отменён
O03010,C0356,2024-03-09,483.41,продукты,возврат
O03011,C0065,2024-04-30,461.61,электроника,отменён
O03012,C0151,2024-04-18,1364.71,красота,выполнен
O03013,C0266,2024-11-11,1451.12,электроника,выполнен
O03014,C0283,2024-09-03,4301.75,дом_и_сад,выполнен
O03015,C0306,2024-04-02,1764.69,продукты,выполнен
O03016,C0092,2024-09-24,1289.0,одежда,выполнен
O03017,C0188,2024-04-12,1446.75,дом_и_сад,отменён
O03018,C0312,2024-04-21,590.93,электроника,выполнен
O03019,C0482,2024-11-16,1042.91,книги,отменён
O03020,C0356,2024-10-30,1083.24,одежда,возврат
O03021,C0457,2024-12-09,431.1,одежда,выполнен
O03022,C0374,2024-03-02,639.6,спорт,выполнен
O03023,C0300,2024-10-26,1424.98,электроника,отменён
O03024,C0101,2024-05-15,655.37,продукты,отменён
O03025,C0334,2024-02-24,1084.92,книги,выполнен
O03026,C0314,2024-04-17,1362.99,дом_и_сад,выполнен
O03027,C0307,2024-10-29,1313.06,продукты,выполнен
O03028,C0249,2024-09-14,2655.85,спорт,выполнен
O03029,C0265,2024-09-09,417.79,красота,выполнен
O03030,C0164,2024-08-09,2475.05,электроника,выполнен
O03031,C0261,2024-06-15,972.06,спорт,выполнен
O03032,C0105,2024-06-08,1296.26,одежда,выполнен
O03033,C0394,2024-06-14,1161.61,книги,выполнен
O03034,C0099,2024-07-23,1115.53,дом_и_сад,возврат
O03035,C0044,2024-09-23,399.46,книги,выполнен
O03036,C0217,2024-05-17,1258.69,красота,выполнен
O03037,C0331,2024-12-11,210.38,одежда,выполнен
O03038,C0220,2024-09-04,3555.36,электроника,отменён
O03039,C0143,2024-02-24,902.76,одежда,отменён
O03040,C0282,2024-07-27,1682.4,продукты,выполнен
O03041,C0168,2024-01-17,1147.63,спорт,выполнен
O03042,C0461,2024-03-08,684.9,дом_и_сад,возврат
O03043,C0457,2024-05-12,431.56,одежда,возврат
O03044,C0254,2024-07-06,370.82,продукты,выполнен
O03045,C0162,2024-11-03,1240.78,дом_и_сад,выполнен
O03046,C0362,2024-05-17,1189.86,одежда,возврат
O03047,C0024,2024-06-22,1039.77,одежда,выполнен
O03048,C0238,2024-04-06,605.34,спорт,выполнен
O03049,C0164,2024-06-19,925.74,продукты,выполнен
O03050,C0457,2024-06-02,474.24,красота,выполнен
O03051,C0006,2024-07-01,385.81,одежда,отменён
O03052,C0278,2024-08-29,532.8,дом_и_сад,отменён
O03053,C0363,2024-10-30,551.88,спорт,выполнен
O03054,C0245,2024-10-11,2146.0,электроника,выполнен
O03055,C0044,2024-01-27,223.18,электроника,выполнен
O03056,C0484,2024-12-25,647.8,одежда,выполнен
O03057,C0261,2024-02-29,1103.1,электроника,отменён
O03058,C0312,2024-07-20,3256.56,одежда,отменён
O03059,C0121,2024-09-06,409.14,спорт,отменён
O03060,C0243,2024-12-27,272.4,спорт,выполнен
O03061,C0214,2024-03-09,1186.07,спорт,выполнен
O03062,C0040,2024-01-21,758.91,электроника,отменён
O03063,C0055,2024-05-31,557.44,спорт,возврат
O03064,C0412,2024-04-11,943.98,продукты,выполнен
O03065,C0123,2024-04-04,1325.41,книги,выполнен
O03066,C0104,2024-12-26,1199.47,красота,выполнен
O03067,C0255,2024-08-16,846.73,дом_и_сад,выполнен
O03068,C0377,2024-05-04,1907.3,дом_и_сад,выполнен
O03069,C0034,2024-09-14,778.93,электроника,выполнен
O03070,C0293,2024-11-17,688.49,электроника,отменён
O03071,C0064,2024-08-23,1177.46,книги,выполнен
O03072,C0024,2024-06-10,242.64,продукты,выполнен
O03073,C0031,2024-02-11,1088.55,продукты,выполнен
O03074,C0410,2024-10-02,521.87,книги,выполнен
O03075,C0063,2024-12-18,229.52,спорт,отменён
O03076,C0027,2024-03-08,934.63,электроника,выполнен
O03077,C0220,2024-06-21,460.99,одежда,возврат
O03078,C0415,2024-11-26,182.8,электроника,отменён
O03079,C0133,2024-05-04,331.32,дом_и_сад,выполнен
O03080,C0210,2024-06-18,2570.15,продукты,выполнен
O03081,C0026,2024-02-16,426.09,красота,выполнен
O03082,C0224,2024-09-17,861.24,дом_и_сад,выполнен
O03083,C0293,2024-08-04,279.41,электроника,выполнен
O03084,C0288,2024-10-31,3571.51,электроника,выполнен
O03085,C0163,2024-05-03,703.08,продукты,выполнен
O03086,C0155,2024-10-19,384.81,красота,выполнен
O03087,C0055,2024-06-10,1350.29,одежда,возврат
O03088,C0180,2024-07-19,3429.46,книги,возврат
O03089,C0051,2024-10-01,479.81,одежда,выполнен
O03090,C0376,2024-07-24,378.71,одежда,выполнен
O03091,C0478,2024-02-09,4171.91,книги,выполнен
O03092,C0482,2024-09-29,602.96,электроника,выполнен
O03093,C0426,2024-07-06,550.44,спорт,выполнен
O03094,C0306,2024-12-20,119.64,электроника,выполнен
O03095,C0346,2024-04-02,647.47,книги,отменён
O03096,C0146,2024-02-11,224.81,книги,выполнен
O03097,C0316,2024-04-16,424.93,книги,выполнен
O03098,C0230,2024-11-23,132.76,электроника,отменён
O03099,C0243,2024-03-05,1786.69,электроника,возврат
O03100,C0371,2024-12-30,205.76,продукты,выполнен
O03101,C0144,2024-11-04,140.81,одежда,выполнен
O03102,C0155,2024-05-14,321.64,спорт,возврат
O03103,C0457,2024-01-24,1804.19,продукты,выполнен
O03104,C0032,2024-01-28,465.92,электроника,выполнен
O03105,C0246,2024-03-02,518.53,дом_и_сад,выполнен
O03106,C0453,2024-09-29,975.31,книги,выполнен
O03107,C0310,2024-08-16,589.15,красота,выполнен
O03108,C0273,2024-01-20,1790.71,продукты,отменён
O03109,C0127,2024-01-03,549.11,одежда,выполнен
O03110,C0167,2024-08-05,556.35,электроника,возврат
O03111,C0419,2024-11-02,4069.82,электроника,выполнен
O03112,C0282,2024-05-15,695.15,одежда,выполнен
O03113,C0258,2024-01-03,799.88,красота,выполнен
O03114,C0051,2024-07-11,562.09,электроника,выполнен
O03115,C0010,2024-03-13,100.0,одежда,выполнен
O03116,C0478,2024-12-26,1337.15,электроника,выполнен
O03117,C0185,2024-04-27,2510.97,одежда,выполнен
O03118,C0307,2024-06-02,1816.33,электроника,возврат
O03119,C0041,2024-07-27,425.61,продукты,выполнен
O03120,C0339,2024-02-03,579.08,продукты,выполнен
O03121,C0461,2024-05-16,879.5,электроника,выполнен
O03122,C0292,2024-11-13,855.04,электроника,выполнен
O03123,C0066,2024-04-29,1146.85,спорт,выполнен
O03124,C0297,2024-04-24,782.46,продукты,выполнен
O03125,C0376,2024-01-13,498.17,электроника,выполнен
O03126,C0200,2024-03-09,742.15,красота,выполнен
O03127,C0436,2024-11-28,1478.86,продукты,возврат
O03128,C0326,2024-09-13,6856.98,спорт,отменён
O03129,C0441,2024-03-29,446.24,книги,выполнен
O03130,C0314,2024-02-16,797.09,продукты,выполнен
O03131,C0068,2024-09-16,497.39,книги,отменён
O03132,C0153,2024-08-15,850.68,красота,выполнен
O03133,C0105,2024-06-28,1451.75,электроника,выполнен
O03134,C0447,2024-01-10,563.12,книги,выполнен
O03135,C0371,2024-10-10,129.43,электроника,выполнен
O03136,C0336,2024-05-05,1514.53,одежда,возврат
O03137,C0151,2024-05-13,738.29,книги,выполнен
O03138,C0098,2024-06-03,505.92,книги,выполнен
O03139,C0371,2024-09-04,423.17,дом_и_сад,выполнен
O03140,C0238,2024-05-19,853.17,электроника,отменён
O03141,C0118,2024-11-13,381.19,продукты,выполнен
O03142,C0312,2024-06-24,418.55,спорт,выполнен
O03143,C0026,2024-11-18,244.96,одежда,выполнен
O03144,C0161,2024-06-22,385.33,красота,отменён
O03145,C0237,2024-03-14,1101.79,одежда,выполнен
O03146,C0076,2024-12-16,220.32,одежда,отменён
O03147,C0489,2024-05-22,1671.8,электроника,отменён
O03148,C0112,2024-10-18,259.0,одежда,выполнен
O03149,C0068,2024-04-21,749.91,дом_и_сад,выполнен
O03150,C0107,2024-07-24,980.4,одежда,выполнен
O03151,C0377,2024-05-10,1286.54,дом_и_сад,выполнен
O03152,C0211,2024-04-19,1286.8,электроника,отменён
O03153,C0285,2024-03-07,621.9,продукты,выполнен
O03154,C0013,2024-03-26,579.84,дом_и_сад,выполнен
O03155,C0022,2024-10-01,1071.94,электроника,выполнен
O03156,C0223,2024-08-14,830.83,спорт,выполнен
O03157,C0399,2024-11-20,504.39,дом_и_сад,выполнен
O03158,C0437,2024-01-10,894.96,спорт,выполнен
O03159,C0044,2024-12-20,581.9,продукты,выполнен
O03160,C0268,2024-10-14,411.4,книги,выполнен
O03161,C0453,2024-04-21,491.43,красота,возврат
O03162,C0194,2024-01-24,981.55,электроника,выполнен
O03163,C0406,2024-10-17,316.57,дом_и_сад,выполнен
O03164,C0071,2024-12-04,1611.74,электроника,выполнен
O03165,C0462,2024-11-21,425.89,электроника,выполнен
O03166,C0370,2024-06-16,109.08,одежда,выполнен
O03167,C0465,2024-04-18,1034.87,красота,выполнен
O03168,C0336,2024-07-08,100.0,спорт,отменён
O03169,C0180,2024-12-20,296.03,одежда,возврат
O03170,C0463,2024-07-14,4619.15,электроника,отменён
O03171,C0142,2024-02-02,1553.08,красота,выполнен
O03172,C0163,2024-07-23,1453.75,одежда,выполнен
O03173,C0346,2024-11-07,271.77,одежда,выполнен
O03174,C0374,2024-06-30,572.89,книги,отменён
