client_id,возраст,доход,образование,семейное_положение,месяцев_на_обслуживании,кредитный_лимит
2005,73,61906,Высшее,Женат/Замужем,3,19000
2006,57,60249,Среднее специальное,Разведён/Разведена,67,32000
2007,51,41730,Магистратура,Женат/Замужем,28,13000
2008,57,61174,Высшее,Холост/Не замужем,14,24000
2009,44,48754,Среднее специальное,Холост/Не замужем,52,28000
2010,30,55505,Среднее специальное,Разведён/Разведена,30,40000
2011,62,87900,Высшее,Холост/Не замужем,58,65000
2012,50,77822,Аспирантура,Женат/Замужем,54,26000
2013,23,15000,Магистратура,Женат/Замужем,69,7000
2014,41,34372,Высшее,Холост/Не замужем,113,20000
2015,36,15000,Высшее,Холост/Не замужем,15,5000
2016,33,24096,Высшее,Женат/Замужем,38,16000
2017,57,51457,Высшее,Разведён/Разведена,78,34000
2018,45,57758,Магистратура,Холост/Не замужем,14,43000
2019,50,47801,Высшее,Разведён/Разведена,57,14000
2020,65,60218,Высшее,Женат/Замужем,59,24000
2021,58,64726,Высшее,Вдовец/Вдова,113,46000
2022,30,15000,Аспирантура,Холост/Не замужем,8,9000
2023,60,51021,Магистратура,Холост/Не замужем,72,38000
2024,62,57646,Магистратура,Разведён/Разведена,19,18000
2025,42,46163,Высшее,Разведён/Разведена,32,27000
2026,70,72754,Среднее специальное,Женат/Замужем,95,42000
2027,59,85309,Магистратура,Женат/Замужем,29,27000
2028,53,71625,Высшее,Разведён/Разведена,41,39000
2029,44,39260,Среднее специальное,Холост/Не замужем,75,23000
2030,55,55680,Высшее,Женат/Замужем,45,22000
2031,24,29858,Магистратура,Разведён/Разведена,13,13000
2032,22,25487,Среднее специальное,Женат/Замужем,27,15000
2033,60,67687,Высшее,Холост/Не замужем,120,36000
2034,62,37303,Высшее,Женат/Замужем,19,27000
2035,74,88010,Среднее,Холост/Не замужем,26,41000
2036,68,95403,Среднее специальное,Холост/Не замужем,53,41000
2037,48,49952,Магистратура,Вдовец/Вдова,51,39000
2038,40,43259,Магистратура,Женат/Замужем,37,32000
2039,59,65155,Среднее специальное,Разведён/Разведена,112,20000
2040,27,52490,Магистратура,Разведён/Разведена,9,35000
2041,49,49935,Магистратура,Холост/Не замужем,92,17000
2042,60,77609,Высшее,Холост/Не замужем,96,24000
2043,70,78927,Высшее,Холост/Не замужем,52,34000
2044,47,88624,Аспирантура,Холост/Не замужем,54,38000
2045,56,55470,Высшее,Женат/Замужем,3,39000
2046,48,24359,Среднее специальное,Женат/Замужем,115,15000
2047,35,22105,Магистратура,Женат/Замужем,96,17000
2048,53,58178,Высшее,Холост/Не замужем,69,38000
2049,19,46218,Среднее специальное,Женат/Замужем,8,23000
2050,31,30612,Высшее,Женат/Замужем,14,19000
2051,30,36136,Высшее,Женат/Замужем,120,28000
2052,46,62672,Магистратура,Холост/Не замужем,3,41000
2053,29,24321,Высшее,Женат/Замужем,24,16000
2054,56,51230,Среднее специальное,Холост/Не замужем,13,39000
2055,19,15000,Высшее,Женат/Замужем,43,5000
2056,49,72473,Высшее,Женат/Замужем,29,47000
2057,30,62725,Среднее специальное,Холост/Не замужем,72,45000
2058,63,42308,Высшее,Женат/Замужем,51,32000
2059,44,48667,Магистратура,Холост/Не замужем,42,19000
2060,66,89508,Среднее,Холост/Не замужем,31,49000
2061,58,67980,Высшее,Холост/Не замужем,63,43000
2062,34,35461,Высшее,Разведён/Разведена,26,15000
2063,57,38007,Среднее специальное,Женат/Замужем,18,22000
2064,48,71294,Высшее,Вдовец/Вдова,82,30000
2065,51,61807,Высшее,Женат/Замужем,57,28000
2066,41,26305,Магистратура,Женат/Замужем,7,13000
2067,62,83048,Среднее специальное,Женат/Замужем,112,46000
2068,52,33193,Высшее,Холост/Не замужем,102,17000
2069,65,64292,Среднее,Холост/Не замужем,48,35000
2070,23,30030,Аспирантура,Холост/Не замужем,80,13000
2071,36,68675,Высшее,Женат/Замужем,119,26000
2072,47,49284,Высшее,Холост/Не замужем,120,15000
2073,24,30830,Среднее специальное,Холост/Не замужем,60,12000
2074,27,16753,Высшее,Холост/Не замужем,33,9000
2075,58,52394,Среднее специальное,Женат/Замужем,120,36000
2076,49,42540,Магистратура,Женат/Замужем,115,16000
2077,51,44921,Высшее,Разведён/Разведена,3,15000
2078,45,51694,Высшее,Холост/Не замужем,102,34000
2079,32,15000,Высшее,Холост/Не замужем,4,6000
2080,47,30546,Высшее,Женат/Замужем,100,23000
2081,54,57134,Высшее,Разведён/Разведена,4,37000
2082,46,54218,Высшее,Холост/Не замужем,42,25000
2083,39,43298,Высшее,Женат/Замужем,9,19000
2084,21,31788,Высшее,Женат/Замужем,104,17000
2085,37,39063,Высшее,Холост/Не замужем,51,13000
2086,49,54522,Среднее специальное,Холост/Не замужем,17,19000
2087,53,64512,Магистратура,Холост/Не замужем,17,25000
2088,67,75607,Высшее,Разведён/Разведена,97,51000
2089,21,22065,Высшее,Женат/Замужем,20,12000
2090,44,64526,Магистратура,Женат/Замужем,14,19000
2091,34,45156,Среднее,Женат/Замужем,22,28000
2092,29,57283,Магистратура,Женат/Замужем,52,29000
2093,39,68293,Аспирантура,Женат/Замужем,27,37000
2094,34,21159,Магистратура,Холост/Не замужем,43,8000
2095,27,24314,Магистратура,Холост/Не замужем,3,14000
2096,71,84603,Высшее,Холост/Не замужем,88,66000
2097,18,15000,Среднее специальное,Женат/Замужем,94,5000
2098,39,68102,Высшее,Холост/Не замужем,8,30000
2099,43,44841,Высшее,Женат/Замужем,86,18000
2100,73,82625,Среднее специальное,Холост/Не замужем,89,35000
2101,35,41854,Магистратура,Разведён/Разведена,10,20000
2102,67,48314,Высшее,Холост/Не замужем,113,34000
2103,31,56233,Магистратура,Холост/Не замужем,29,42000
2104,64,108060,Магистратура,Разведён/Разведена,40,43000
2105,46,44674,Магистратура,Женат/Замужем,118,25000
2106,29,33964,Магистратура,Вдовец/Вдова,65,21000
2107,53,18263,Магистратура,Холост/Не замужем,116,10000
2108,52,77472,Магистратура,Холост/Не замужем,21,40000
2109,69,84476,Высшее,Женат/Замужем,103,33000
2110,29,15000,Среднее специальное,Разведён/Разведена,24,8000
2111,24,15000,Магистратура,Холост/Не замужем,73,7000
2112,46,23161,Магистратура,Разведён/Разведена,60,16000
2113,28,47677,Высшее,Женат/Замужем,108,32000
2114,50,66774,Среднее,Разведён/Разведена,118,24000
2115,23,20149,Высшее,Женат/Замужем,26,6000
2116,64,74288,Среднее,Холост/Не замужем,9,56000
2117,32,43583,Магистратура,Разведён/Разведена,20,24000
2118,49,49290,Аспирантура,Разведён/Разведена,56,35000
2119,68,84552,Среднее специальное,Женат/Замужем,99,27000
2120,28,19925,Высшее,Холост/Не замужем,36,11000
2121,40,64813,Среднее,Холост/Не замужем,106,36000
2122,43,39072,Высшее,Женат/Замужем,36,28000
